Layer1,Layer2,Layer3
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST405,France
blaOXA-48,ST405,France
blaOXA-48,ST405,France
blaOXA-48,ST405,France
blaOXA-181,ST405,France
blaOXA-48,ST405,France
blaOXA-484,ST405,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-48,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-48,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-48,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-48,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-244,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-48,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-484,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,ST410,France
blaOXA-181,Other STs,France
blaOXA-181,ST448,France
blaOXA-48,ST448,France
blaOXA-232,ST448,France
blaOXA-48,ST448,France
blaOXA-484,ST448,France
blaOXA-484,ST448,France
blaOXA-181,ST448,France
blaOXA-181,ST448,France
blaOXA-181,ST448,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST617,France
blaOXA-48,ST617,France
blaOXA-204,ST617,France
blaOXA-204,ST617,France
blaOXA-48,ST617,France
blaOXA-48,ST617,France
blaOXA-48,ST617,France
blaOXA-48,ST617,France
blaOXA-244,ST617,France
blaOXA-181,ST617,France
blaOXA-181,ST617,France
blaOXA-48,ST617,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST648,France
blaOXA-48,ST648,France
blaOXA-48,ST648,France
blaOXA-48,ST648,France
blaOXA-48,ST648,France
blaOXA-48,ST648,France
blaOXA-48,ST648,France
blaOXA-244,ST648,France
blaOXA-244,ST648,France
blaOXA-48,ST648,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,ST940,France
blaOXA-48,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-181,ST940,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-244,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-181,ST1284,France
blaOXA-244,ST1284,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST1722,France
blaOXA-244,ST1722,France
blaOXA-48,ST1722,France
blaOXA-244,ST1722,France
blaOXA-244,ST1722,France
blaOXA-48,ST1722,France
blaOXA-181,ST1722,France
blaOXA-181,ST1722,France
blaOXA-181,ST1722,France
blaOXA-181,ST1722,France
blaOXA-181,ST1722,France
blaOXA-244,ST1722,France
blaOXA-244,ST1722,France
blaOXA-244,ST1722,France
blaOXA-244,ST1722,France
blaOXA-244,ST1722,France
blaOXA-244,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-48,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-484,ST1722,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-244,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-484,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-244,Other STs,France
blaOXA-244,Other STs,France
blaOXA-244,Other STs,France
blaOXA-244,Other STs,France
blaOXA-244,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-244,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-181,Unknown,France
blaOXA-48,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-48,Unknown,France
blaOXA-181,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-48,Unknown,France
blaOXA-244,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-181,Unknown,France
blaOXA-244,Unknown,France
blaOXA-48,Unknown,France
blaOXA-484,Unknown,France
blaOXA-484,Unknown,France
blaOXA-181,Unknown,France
